X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
272.0,272.0,train,1.0681189344740438E-4,62.67518909203218,0.748637077284966
273.0,273.0,train,1.3647607167585033E-4,95.22182823896509,0.8287026112426141
274.0,274.0,train,8.701194105144173E-5,37.323030344752055,0.6753101730364109
275.0,275.0,train,9.564319167584171E-5,47.111215160893735,0.7095922180624425
276.0,276.0,train,8.092412642120018E-5,31.939220313361606,0.6487236503023037
277.0,277.0,train,1.1523383510622511E-4,76.64288370617126,0.7745677958150008
278.0,278.0,train,1.4430073680906995E-5,4.42989320447898,0.17018383434203865
279.0,279.0,train,1.6985912288456442E-5,5.273551305187231,0.19715435909077472
280.0,280.0,train,4.991417573317746E-5,14.50770133891398,0.47548819357274663
281.0,281.0,train,1.637536495292691E-4,99.83243549536753,0.8796073672311018
282.0,282.0,train,6.259807568425982E-5,19.690321965406625,0.5548144006878453
283.0,283.0,train,1.0311870652544871E-4,57.3743985450734,0.7363445620120664
284.0,284.0,train,7.215599853609692E-5,24.857435833205678,0.6065606038853936
285.0,285.0,train,9.907117114361752E-5,51.505850247720744,0.7221811241119782
286.0,286.0,train,1.1108214039798755E-4,70.07277078587438,0.7621376091876518
287.0,287.0,train,1.4119907776213292E-4,97.26248182899651,0.8388488999811332
288.0,288.0,train,8.638785029888761E-5,36.64371981333109,0.6726799120827542
289.0,289.0,train,1.1682950353540925E-4,78.70732162211789,0.7791705320374398
290.0,290.0,train,1.1571212901101322E-4,77.26479596754487,0.7759574221615715
291.0,291.0,train,1.1767621084200056E-4,79.74911100910532,0.7815745893180666
292.0,292.0,train,1.0847115611425909E-4,65.52249483268983,0.7539716045123103
293.0,293.0,train,1.1645934053393622E-4,78.28373343358739,0.7781112323685975
294.0,294.0,train,1.3631106177562248E-4,95.14710210184496,0.8283368031614122
295.0,295.0,train,6.356457053114004E-5,20.09693985989913,0.5603422921764836
296.0,296.0,train,1.0543569696280521E-4,60.63646108402483,0.7441249641442339
297.0,297.0,train,7.006985082832564E-5,23.51158505266733,0.595805325025079
298.0,298.0,train,5.70062491082184E-5,17.473610976702094,0.5214397790871215
299.0,299.0,train,6.897056799438945E-5,22.89315094552586,0.5900201179344517
300.0,300.0,train,1.1478966794186496E-4,76.00673514582083,0.773269603179651
301.0,301.0,train,1.0682761338760946E-4,62.69738299057049,0.7486881556773382
302.0,302.0,train,1.6393348862532148E-5,5.063213837520637,0.19098044356022859
303.0,303.0,train,8.621994935398512E-5,36.41570117508404,0.6719686552209119
304.0,304.0,train,1.0915985620474602E-4,66.82441061326006,0.7561523886848529
305.0,305.0,train,1.0155397050385056E-4,55.20595658801618,0.7309568162904525
306.0,306.0,train,1.3120209347208914E-4,92.07120141141739,0.8166159070560199
307.0,307.0,train,1.0723390077865838E-4,63.3643714495754,0.7500047000049748
308.0,308.0,train,5.3351038518677415E-5,15.870597274978401,0.49828291237718714
309.0,309.0,train,1.2522352474713384E-4,87.59088314606412,0.8018799055738303
310.0,310.0,train,9.142287885344119E-5,42.39899194770358,0.6933073763695623
311.0,311.0,train,1.1614720982737216E-4,77.91385623961344,0.7772140564993449
312.0,312.0,train,1.2169743047188697E-4,84.46811965530742,0.7926395650858397
313.0,313.0,train,9.038357975968232E-5,40.99320737072492,0.6891588488340841
314.0,314.0,train,1.0727122124154884E-4,63.43982401099429,0.7501252877970209
315.0,315.0,train,9.770299430981998E-5,49.79301322100029,0.7172234300635115
316.0,316.0,train,2.1488016006075732E-5,6.480938552993657,0.2425484672069218
317.0,317.0,train,6.349307436803596E-5,20.067515566072405,0.5599357296062537
318.0,318.0,train,1.2216066067895825E-4,84.87122276567203,0.7938776551761149
319.0,319.0,train,7.509077550633462E-5,26.99905206740663,0.6212083073031103
320.0,320.0,train,1.2571910565200355E-4,88.01282271642422,0.803145171603243
321.0,321.0,train,4.020512089353799E-5,11.126204985315544,0.40534227312504645
322.0,322.0,train,6.15628103835097E-5,19.27746422157158,0.5488160546811238
323.0,323.0,train,1.2191557505777817E-4,84.6803096039598,0.7932235307735863
324.0,324.0,train,3.8317232608064984E-5,10.478412899373764,0.3906501965359265
325.0,325.0,train,1.2251562210165384E-4,85.23028843428617,0.7948213669700696
326.0,326.0,train,1.3006644588848846E-4,91.3625676074234,0.8139036774646987
327.0,327.0,train,1.0059390795357678E-5,2.9452199105263692,0.12194599220465974
328.0,328.0,train,1.2395443942380503E-4,86.54133377573737,0.7986026061556093
329.0,329.0,train,1.4139669578104836E-5,4.340200750257529,0.1670625784338141
330.0,330.0,train,1.1343282390397141E-4,74.00623616851841,0.7692573945217687
331.0,331.0,train,1.0562660419749898E-4,60.90232937800725,0.7447556944928555
332.0,332.0,train,1.0488913148981549E-4,59.75844621967098,0.7423105575728863
333.0,333.0,train,8.740288926474279E-5,37.75711887405113,0.6769470654015186
334.0,334.0,train,2.6777710967314763E-5,7.648743341622036,0.2926152585324021
335.0,335.0,train,1.3238927792052398E-4,92.92691125416032,0.81940896935362
336.0,336.0,train,9.826619517347634E-5,50.39905788006661,0.7192748561841055
337.0,337.0,train,1.0841335648435048E-4,65.39273052418031,0.7537876960119725
338.0,338.0,train,7.449023430615926E-5,26.454594695327046,0.6182560142468734
339.0,339.0,train,1.03161084979993E-4,57.45385648110015,0.7364889703029219
340.0,340.0,train,6.529882762286301E-5,20.87612915562989,0.5700898986503891
341.0,341.0,train,6.93746748364044E-5,23.130613359443743,0.5921563776473469
342.0,342.0,train,1.2951002208049097E-5,3.9649845230721352,0.15416396177494018
343.0,343.0,train,1.0247339139704403E-4,56.486817249911596,0.7341357912112069
344.0,344.0,train,7.814571069476724E-5,29.64033498703116,0.6358767462676063
345.0,345.0,train,7.25659151357313E-5,25.15883511794717,0.6086400724312215
346.0,346.0,train,2.3892170466349293E-5,7.0148359354071115,0.265728542203601
347.0,347.0,train,1.3624604241660375E-4,95.11765753196893,0.8281924482178662
348.0,348.0,train,8.114752360582545E-5,32.11047437283175,0.6497366955985128
349.0,349.0,train,1.3443343825854566E-4,94.154641374407,0.8241188999967509
350.0,350.0,train,1.055166850465906E-4,60.75289452161755,0.7443927273795024
351.0,351.0,train,1.230552790960477E-5,3.735677337730952,0.147076223711045
